History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 09:18:39

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
09:19:26.349     46,945      22932,6398
09:19:26.467     47,063      22971,0590
09:19:26.578     47,174      23121,8079
09:19:26.686     47,282      23036,7004
09:19:26.799     47,395      23015,0119
09:19:26.906     47,502      22963,0958
09:19:27.011     47,607      22819,9392
09:19:27.126     47,722      23200,9700
09:19:27.235     47,831      23014,2232
09:19:27.341     47,937      23003,7578
09:19:27.448     48,044      22996,3765
09:19:27.554     48,150      23006,3946
09:19:27.662     48,258      22955,2500
09:19:27.771     48,367      23065,4476
09:19:27.881     48,477      22939,1292
09:19:27.989     48,585      22889,2897
09:19:28.103     48,699      23085,6970
09:19:28.209     48,805      23099,4711
09:19:28.319     48,915      23044,4015
09:19:28.426     49,022      22971,6983
09:19:28.540     49,136      23032,5145
09:19:28.651     49,247      23073,9359
09:19:28.761     49,357      23060,9453
09:19:28.880     49,476      22942,9889
09:19:28.988     49,584      23011,7627
09:19:29.097     49,693      23090,8274
09:19:29.207     49,803      22937,9984
09:19:29.318     49,914      22990,9429
09:19:29.438     50,034      22975,7231
09:19:29.550     50,146      23027,6000
09:19:29.660     50,256      22974,6693
09:19:29.767     50,363      23223,0807
09:19:29.876     50,472      23011,0412
09:19:29.985     50,581      23089,7893
09:19:30.092     50,688      22816,1928
09:19:30.202     50,798      22987,9281
09:19:30.320     50,916      23075,0003
09:19:30.430     51,026      22925,1688
09:19:30.537     51,133      22957,5822
09:19:30.647     51,243      23022,4623
09:19:30.758     51,354      23026,4580
09:19:30.865     51,461      23236,0452
09:19:30.973     51,569      23033,4064
09:19:31.079     51,675      23147,7074
09:19:31.194     51,790      23094,5775
09:19:31.302     51,898      23080,7745
09:19:31.411     52,007      23015,3170
09:19:31.521     52,117      23096,4078
09:19:31.626     52,222      22953,6965
09:19:31.737     52,333      22966,0045
09:19:31.849     52,445      23022,4148
09:19:31.958     52,554      22902,6187
09:19:32.067     52,663      23078,1109
09:19:32.174     52,770      22947,6120
09:19:32.282     52,878      23091,0471
09:19:32.392     52,988      23014,1068
09:19:32.502     53,098      23089,2675
09:19:32.615     53,211      23069,9242
09:19:32.723     53,319      23013,7956
09:19:32.829     53,425      22974,6217
09:19:32.941     53,537      23053,4724
09:19:33.049     53,645      23024,1181
09:19:33.158     53,754      23107,9180
09:19:33.270     53,866      23010,1039
09:19:33.377     53,973      23030,9000
09:19:33.486     54,082      23073,9954
09:19:33.593     54,189      22934,3496
09:19:33.705     54,301      23048,2123
09:19:33.813     54,409      23016,2933
09:19:33.924     54,520      22839,7706
09:19:34.034     54,630      22960,6321
09:19:34.144     54,740      22993,7267
09:19:34.252     54,848      23168,2566
09:19:34.360     54,956      23044,4010
09:19:34.470     55,066      23024,6942
09:19:34.581     55,177      22952,1712
09:19:34.695     55,291      23032,4492
09:19:34.802     55,398      23053,3936
09:19:34.919     55,515      23098,2908
09:19:35.033     55,629      23012,0071
09:19:35.142     55,738      23114,9582
09:19:35.252     55,848      22982,8418
09:19:35.360     55,956      23173,3013
09:19:35.470     56,066      23104,3850
09:19:35.576     56,172      23086,2654
09:19:35.681     56,277      23001,3165
09:19:35.799     56,395      22995,2693
09:19:35.912     56,508      22999,7454
09:19:36.017     56,613      23059,6494
09:19:36.123     56,719      23049,0139
09:19:36.230     56,826      22969,3352
09:19:36.337     56,933      23019,1796
09:19:36.451     57,047      23175,0817
09:19:36.565     57,161      22967,8638
09:19:36.677     57,273      22906,1722
09:19:36.785     57,381      23018,6281
09:19:36.898     57,494      22926,7230
09:19:37.005     57,601      23142,3419
09:19:37.120     57,716      23016,3966
09:19:37.229     57,825      23054,3310
09:19:37.338     57,934      22964,5506
09:19:37.448     58,044      22888,4905
09:19:37.556     58,152      22956,0737
09:19:37.667     58,263      23021,0346
09:19:37.779     58,375      23089,1021
09:19:37.892     58,488      23017,2292
09:19:37.999     58,595      22960,2965
09:19:38.114     58,710      22991,0984
09:19:38.220     58,816      23046,7311
09:19:38.340     58,936      23017,9222
09:19:38.449     59,045      23053,1237
09:19:38.562     59,158      23124,5143
09:19:38.674     59,270      22938,9328
09:19:38.783     59,379      22976,3833
09:19:38.891     59,487      23050,0935
09:19:38.999     59,595      22989,8982
09:19:39.108     59,704      23111,8712
09:19:39.217     59,813      23145,5220
09:19:39.329     59,925      22959,2653
09:19:39.439     60,035      23075,4591
09:19:39.545     60,141      23043,1260
09:19:39.652     60,248      23077,2138
09:19:39.756     60,352      22963,5818
09:19:39.865     60,461      22961,9636
09:19:39.981     60,577      23038,2288
09:19:40.092     60,688      23020,3604
09:19:40.206     60,802      22884,3652
09:19:40.323     60,919      22977,7127
09:19:40.435     61,031      22977,5331
09:19:40.556     61,152      23028,8550
09:19:40.670     61,266      23145,1820
09:19:40.786     61,382      22943,1847
09:19:40.899     61,495      23017,2518
09:19:41.010     61,606      23009,8171
09:19:41.120     61,716      23011,2506
09:19:41.236     61,832      23172,2792
09:19:41.354     61,950      23022,6369
09:19:41.469     62,065      23026,4789
09:19:41.581     62,177      22971,2401
09:19:41.694     62,290      23007,1291
09:19:41.803     62,399      22967,2887
09:19:41.916     62,512      22992,7782
09:19:42.023     62,619      22966,6153
09:19:42.134     62,730      22952,4936
09:19:42.243     62,839      23107,4821
09:19:42.354     62,950      22969,6066
09:19:42.463     63,059      23025,7681
09:19:42.571     63,167      23131,6288
09:19:42.681     63,277      22956,3581
09:19:42.801     63,397      23062,3797
09:19:42.916     63,512      22966,2455
09:19:43.028     63,624      23109,1257
09:19:43.143     63,739      23143,4784
09:19:43.252     63,848      23090,8047
09:19:43.368     63,964      23058,0831
09:19:43.479     64,075      23086,1551
09:19:43.595     64,191      22934,5788
09:19:43.706     64,302      23030,5046
09:19:43.814     64,410      23173,7558
09:19:43.923     64,519      23075,0706
09:19:44.036     64,632      23054,7768
09:19:44.145     64,741      22976,5633
09:19:44.254     64,850      23066,9286
09:19:44.376     64,972      22954,5508
09:19:44.496     65,092      23146,4475
09:19:44.607     65,203      23107,3685
09:19:44.714     65,310      23011,8065
09:19:44.823     65,419      23054,1759
09:19:44.929     65,525      23112,4504
09:19:45.035     65,631      23017,9457
09:19:45.148     65,744      23100,9938
09:19:45.257     65,853      23023,5923
09:19:45.374     65,970      22997,2308
09:19:45.485     66,081      23037,4227
09:19:45.599     66,195      23097,6550
09:19:45.710     66,306      22976,7237
09:19:45.823     66,419      23036,0633
09:19:45.938     66,534      23044,7993
09:19:46.049     66,645      23167,3383
09:19:46.162     66,758      22982,1476
09:19:46.273     66,869      22972,7860
09:19:46.387     66,983      22989,9158
09:19:46.497     67,093      22884,6835
09:19:46.608     67,204      23029,0626
09:19:46.718     67,314      23046,3476
09:19:46.829     67,425      22889,2057
09:19:46.942     67,538      22997,0298
09:19:47.059     67,655      22972,5075
09:19:47.169     67,765      22958,0418
09:19:47.276     67,872      23009,8950
09:19:47.383     67,979      22911,5621
09:19:47.494     68,090      22985,6244
09:19:47.607     68,203      23044,1202
09:19:47.719     68,315      22926,7637
09:19:47.830     68,426      23016,4145
09:19:47.944     68,540      23016,0626
09:19:48.053     68,649      23055,7291
09:19:48.161     68,757      22998,7267
09:19:48.276     68,872      22941,2454
09:19:48.389     68,985      22864,3984
09:19:48.499     69,095      23028,0155
09:19:48.606     69,202      23072,0549
09:19:48.717     69,313      22987,9264
09:19:48.825     69,421      23023,2014
09:19:48.934     69,530      23064,9514
09:19:49.049     69,645      22951,7260
09:19:49.163     69,759      22949,8530
09:19:49.271     69,867      23048,6689
09:19:49.380     69,976      23011,5036
09:19:49.491     70,087      22867,1162
09:19:49.607     70,203      23047,7790
09:19:49.717     70,313      23018,7491
09:19:49.827     70,423      22959,1232
09:19:49.942     70,538      23166,8967
09:19:50.063     70,659      22940,2424
09:19:50.169     70,765      23193,3969
09:19:50.275     70,871      22986,4928
09:19:50.382     70,978      23067,3277
09:19:50.497     71,093      23060,8057
09:19:50.607     71,203      23003,4010
09:19:50.717     71,313      23022,6916
09:19:50.828     71,424      23037,7576
09:19:50.939     71,535      22960,1234
09:19:51.051     71,647      23007,1672
09:19:51.166     71,762      22929,1388
09:19:51.277     71,873      23041,6287
09:19:51.388     71,984      22977,6346
09:19:51.503     72,099      23071,8514
09:19:51.614     72,210      22996,7504
09:19:51.725     72,321      23014,4342
09:19:51.835     72,431      22983,5827
09:19:51.944     72,540      23122,3967
09:19:52.057     72,653      22849,7392
09:19:52.170     72,766      22991,2667
09:19:52.285     72,881      22928,6252
09:19:52.398     72,994      22972,0888
09:19:52.508     73,104      23001,2163
09:19:52.615     73,211      23053,0901
09:19:52.733     73,329      23028,9041
09:19:52.841     73,437      22993,5922
09:19:52.956     73,552      22960,9142
09:19:53.068     73,664      22932,7198
09:19:53.176     73,772      23050,4799
09:19:53.285     73,881      22969,4104
09:19:53.395     73,991      22961,4675
09:19:53.505     74,101      23065,0929
09:19:53.614     74,210      22959,5426
09:19:53.724     74,320      23183,6146
09:19:53.835     74,431      23066,4518
09:19:53.945     74,541      23101,0675
09:19:54.056     74,652      23095,0868
09:19:54.167     74,763      23205,6906
09:19:54.276     74,872      23117,9712
09:19:54.385     74,981      23124,3090
09:19:54.501     75,097      23002,0578
09:19:54.612     75,208      23141,2365
09:19:54.723     75,319      23019,6507
09:19:54.833     75,429      23122,1679
09:19:54.942     75,538      23105,0922
09:19:55.068     75,664      23087,4113
09:19:55.231     75,827      23069,5462
09:19:55.348     75,944      23062,1116
09:19:55.454     76,050      23050,9256
09:19:55.561     76,157      23090,0138
09:19:55.667     76,263      23184,7050
09:19:55.777     76,373      23174,4678
09:19:55.885     76,481      23070,8620
09:19:55.995     76,591      23192,8250
09:19:56.109     76,705      23118,9227
09:19:56.219     76,815      23057,5939
09:19:56.328     76,924      23104,7043
09:19:56.435     77,031      23152,6802
09:19:56.555     77,151      23193,5305
09:19:56.670     77,266      23069,4137
09:19:56.784     77,380      23050,6220
09:19:56.894     77,490      23114,2504
09:19:57.003     77,599      23293,2649
09:19:57.117     77,713      23137,3876
09:19:57.228     77,824      23157,6356
09:19:57.342     77,938      23143,3004
09:19:57.455     78,051      23138,3797
09:19:57.565     78,161      23056,1476
09:19:57.674     78,270      23011,6423
09:19:57.783     78,379      23100,4206
09:19:57.892     78,488      23119,8868
09:19:58.007     78,603      23132,1027
09:19:58.120     78,716      23105,6229
