History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 11:04:05

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
11:04:57.235    104,425        168,9595
11:04:57.363    104,553        155,9809
11:04:57.492    104,682        164,1852
11:04:57.615    104,805        154,3935
11:04:57.737    104,927        141,3023
11:04:57.854    105,044        173,0417
11:04:57.970    105,160        167,6770
11:04:58.096    105,286        158,5378
11:04:58.208    105,398        161,5465
11:04:58.323    105,513        166,0266
11:04:58.440    105,630        164,0889
11:04:58.567    105,757        166,9401
11:04:58.693    105,883        158,1131
11:04:58.811    106,001        146,0324
11:04:58.926    106,116        159,9065
11:04:59.035    106,225        163,8922
11:04:59.160    106,350        151,6950
11:04:59.279    106,469        153,5418
11:04:59.405    106,595        162,0447
11:04:59.522    106,712        141,1094
11:04:59.642    106,832        158,2488
11:04:59.776    106,966        149,5942
11:04:59.895    107,085        161,3424
11:05:00.010    107,200        165,6149
11:05:00.128    107,318        158,7595
11:05:00.254    107,444        149,5383
11:05:00.373    107,563        154,7060
11:05:00.489    107,679        165,3668
11:05:00.608    107,798        173,6267
11:05:00.729    107,919        163,7452
11:05:00.848    108,038        169,4122
11:05:00.968    108,158        171,1688
11:05:01.100    108,290        133,9055
11:05:01.216    108,406        153,8341
11:05:01.331    108,521        152,0870
11:05:01.438    108,628        148,6909
11:05:01.573    108,763        157,9555
11:05:01.673    108,863        163,5239
11:05:01.789    108,979        174,5884
11:05:01.902    109,092        153,0719
11:05:02.027    109,217        151,7078
11:05:02.145    109,335        141,3973
11:05:02.260    109,450        164,4297
11:05:02.378    109,568        159,7685
11:05:02.501    109,691        156,5909
11:05:02.620    109,810        168,3693
11:05:02.745    109,935        164,6224
11:05:02.848    110,038        149,8320
11:05:02.965    110,155        175,3474
11:05:03.083    110,273        166,6316
11:05:03.208    110,398        155,9188
11:05:03.326    110,516        165,2739
11:05:03.442    110,632        151,7286
11:05:03.569    110,759        166,2658
11:05:03.692    110,882        165,1824
11:05:03.818    111,008        165,6247
11:05:03.940    111,130        136,2910
11:05:04.053    111,243        159,5414
11:05:04.166    111,356        162,4639
11:05:04.284    111,474        165,7499
11:05:04.408    111,598        155,1409
11:05:04.525    111,715        182,2360
11:05:04.653    111,843        155,6696
11:05:04.779    111,969        161,8986
11:05:04.894    112,084        174,9840
11:05:05.012    112,202        144,5637
11:05:05.124    112,314        154,4140
11:05:05.241    112,431        156,6116
11:05:05.364    112,554        153,0506
11:05:05.483    112,673        143,5675
11:05:05.611    112,801        178,1081
11:05:05.726    112,916        172,5881
11:05:05.845    113,035        172,4460
11:05:05.968    113,158        177,7410
11:05:06.085    113,275        149,0063
11:05:06.199    113,389        159,0970
11:05:06.300    113,490        142,4856
11:05:06.415    113,605        174,2762
11:05:06.532    113,722        659,6503
11:05:06.657    113,847       7097,9064
11:05:06.775    113,965      15079,2868
11:05:06.898    114,088      18763,3832
11:05:07.017    114,207      19781,4762
11:05:07.118    114,308      19969,2477
11:05:07.237    114,427      20133,3116
11:05:07.362    114,552      20193,0174
11:05:07.479    114,669      20140,4637
11:05:07.601    114,791      20170,9157
11:05:07.724    114,914      20245,6474
11:05:07.853    115,043      20196,8735
11:05:07.973    115,163      20207,4423
11:05:08.088    115,278      20108,5215
11:05:08.212    115,402      20197,4419
11:05:08.332    115,522      20255,1808
11:05:08.459    115,649      20242,2204
11:05:08.579    115,769      20096,9766
11:05:08.680    115,870      20189,7584
11:05:08.801    115,991      20085,3023
11:05:08.925    116,115      20094,0310
11:05:09.050    116,240      20150,0412
11:05:09.165    116,355      20056,5604
11:05:09.281    116,471      20068,8033
11:05:09.397    116,587      20173,3150
11:05:09.524    116,714      20220,5010
11:05:09.646    116,836      20235,7949
11:05:09.773    116,963      20124,1481
11:05:09.890    117,080      20070,2895
11:05:10.012    117,202      20038,6464
11:05:10.131    117,321      20073,7408
11:05:10.241    117,431      20121,7213
11:05:10.357    117,547      20142,0482
11:05:10.486    117,676      20195,6094
11:05:10.604    117,794      20114,4863
11:05:10.704    117,894      20125,1161
11:05:10.826    118,016      20204,0121
11:05:10.950    118,140      20080,0218
11:05:11.065    118,255      20123,6914
11:05:11.193    118,383      20118,7901
11:05:11.311    118,501      20110,5249
11:05:11.411    118,601      20217,2840
11:05:11.528    118,718      20104,1803
11:05:11.642    118,832      20035,4674
11:05:11.768    118,958      20211,4494
11:05:11.891    119,081      20131,6788
11:05:12.018    119,208      19997,9256
11:05:12.133    119,323      20156,3358
11:05:12.255    119,445      20211,6705
11:05:12.379    119,569      20080,5401
11:05:12.511    119,701      20130,2398
11:05:12.626    119,816      20157,1617
11:05:12.726    119,916      20219,4769
11:05:12.845    120,035      20150,4890
11:05:12.972    120,162      20082,0366
11:05:13.089    120,279      20358,5806
11:05:13.207    120,397      20099,8299
11:05:13.329    120,519      20212,5277
11:05:13.449    120,639      20121,2257
11:05:13.577    120,767      20056,9692
11:05:13.709    120,899      20095,1490
11:05:13.824    121,014      20110,4945
11:05:13.942    121,132      20120,6353
11:05:14.064    121,254      20159,0564
11:05:14.187    121,377      20207,2341
11:05:14.304    121,494      20175,1669
11:05:14.423    121,613      20243,1684
11:05:14.538    121,728      20177,6838
11:05:14.665    121,855      20186,9917
11:05:14.786    121,976      20148,1251
11:05:14.912    122,102      20201,6933
11:05:15.030    122,220      20078,1404
11:05:15.148    122,338      20180,9246
11:05:15.267    122,457      20181,9935
11:05:15.378    122,568      20057,8326
11:05:15.499    122,689      20226,8765
11:05:15.600    122,790      20078,8712
11:05:15.718    122,908      20200,7271
11:05:15.821    123,011      20093,2942
11:05:15.938    123,128      20227,6175
11:05:16.065    123,255      20112,8470
11:05:16.195    123,385      20191,3500
11:05:16.313    123,503      20201,0111
11:05:16.414    123,604      20166,3096
11:05:16.535    123,725      20221,7525
11:05:16.659    123,849      20080,1647
11:05:16.778    123,968      20119,8667
11:05:16.895    124,085      20068,8176
11:05:17.019    124,209      20064,4782
11:05:17.136    124,326      20105,4145
11:05:17.252    124,442      20190,8092
11:05:17.378    124,568      20121,4725
11:05:17.496    124,686      20087,4968
11:05:17.620    124,810      20096,3188
11:05:17.742    124,932      20220,0162
11:05:17.863    125,053      20129,8073
11:05:17.979    125,169      20025,3112
11:05:18.098    125,288      20126,3927
11:05:18.222    125,412      20135,6436
11:05:18.342    125,532      20166,6284
11:05:18.468    125,658      20137,9251
11:05:18.591    125,781      20049,0575
11:05:18.720    125,910      20131,9884
11:05:18.850    126,040      20098,0680
11:05:18.971    126,161      20067,8378
11:05:19.094    126,284      20188,8258
11:05:19.210    126,400      20139,2587
11:05:19.325    126,515      20211,3878
11:05:19.435    126,625      20285,2890
11:05:19.565    126,755      20134,8342
11:05:19.683    126,873      20170,1694
11:05:19.783    126,973      20147,6748
11:05:19.902    127,092      20142,9958
11:05:20.030    127,220      20187,6569
11:05:20.133    127,323      20184,8345
11:05:20.251    127,441      20135,0025
11:05:20.352    127,542      20148,0333
11:05:20.468    127,658      20257,1787
11:05:20.580    127,770      20261,1132
11:05:20.704    127,894      20084,7943
11:05:20.825    128,015      20117,5689
11:05:20.941    128,131      20149,5707
11:05:21.066    128,256      19994,5989
11:05:21.181    128,371      20117,7282
11:05:21.297    128,487      20246,5820
11:05:21.398    128,588      20187,4720
11:05:21.517    128,707      20226,5933
11:05:21.646    128,836      20250,6541
11:05:21.775    128,965      20123,2594
11:05:21.895    129,085      20144,9960
11:05:22.019    129,209      20118,1262
11:05:22.139    129,329      20241,5144
11:05:22.255    129,445      20195,8689
11:05:22.377    129,567      20169,8857
11:05:22.493    129,683      20181,2671
11:05:22.610    129,800      20241,0912
11:05:22.738    129,928      20134,4392
11:05:22.857    130,047      20180,8709
11:05:22.981    130,171      20114,3597
11:05:23.106    130,296      20073,2652
11:05:23.223    130,413      20117,2779
11:05:23.345    130,535      20155,5858
11:05:23.477    130,667      20176,5436
11:05:23.598    130,788      20201,4270
11:05:23.721    130,911      20142,3966
11:05:23.838    131,028      20178,4797
11:05:23.962    131,152      20178,7198
11:05:24.083    131,273      20050,6208
11:05:24.209    131,399      20095,2417
11:05:24.327    131,517      20154,6815
11:05:24.453    131,643      20145,9588
11:05:24.568    131,758      20224,5683
11:05:24.688    131,878      20178,3669
11:05:24.817    132,007      20197,9660
11:05:24.945    132,135      20198,1253
11:05:25.065    132,255      20131,5596
11:05:25.190    132,380      20181,3103
11:05:25.307    132,497      20087,7342
11:05:25.424    132,614      20109,7657
11:05:25.552    132,742      20263,9753
11:05:25.667    132,857      20183,3470
11:05:25.781    132,971      20186,6219
11:05:25.906    133,096      20236,8405
11:05:26.023    133,213      20081,7048
11:05:26.147    133,337      20133,2519
11:05:26.268    133,458      20135,7142
11:05:26.394    133,584      20078,1833
11:05:26.510    133,700      20222,6909
11:05:26.625    133,815      20154,4073
11:05:26.753    133,943      20029,2477
11:05:26.874    134,064      20208,3190
11:05:27.004    134,194      20258,9959
11:05:27.134    134,324      20079,0577
11:05:27.250    134,440      20215,3515
11:05:27.367    134,557      20197,4791
11:05:27.491    134,681      20220,9308
11:05:27.609    134,799      20119,9512
11:05:27.733    134,923      20252,8687
11:05:27.853    135,043      20241,1323
11:05:27.972    135,162      20200,4913
11:05:28.096    135,286      20102,4145
11:05:28.214    135,404      20188,4177
11:05:28.340    135,530      20153,6454
11:05:28.458    135,648      20180,9880
11:05:28.582    135,772      20187,4309
11:05:28.699    135,889      20135,4528
11:05:28.816    136,006      20163,5357
11:05:28.945    136,135      20074,1247
11:05:29.070    136,260      20150,1897
11:05:29.192    136,382      20271,4038
11:05:29.319    136,509      20147,6625
11:05:29.435    136,625      20157,2074
11:05:29.549    136,739      20155,3652
11:05:29.659    136,849      20165,9275
11:05:29.788    136,978      20208,9708
11:05:29.901    137,091      20267,7391
11:05:30.021    137,211      20207,7950
11:05:30.142    137,332      20125,2366
11:05:30.262    137,452      20174,1776
11:05:30.382    137,572      20049,3274
11:05:30.505    137,695      20234,7664
11:05:30.621    137,811      20148,9945
11:05:30.747    137,937      20136,0799
11:05:30.858    138,048      20138,5400
11:05:30.971    138,161      20199,7444
11:05:31.098    138,288      20182,0760
11:05:31.217    138,407      20281,7171
11:05:31.334    138,524      20176,1522
11:05:31.458    138,648      20200,5584
11:05:31.577    138,767      20234,1881
11:05:31.704    138,894      20135,4184
11:05:31.821    139,011      20108,8844
11:05:31.945    139,135      20263,2232
11:05:32.068    139,258      20265,9615
11:05:32.195    139,385      20215,8856
11:05:32.312    139,502      20112,2686
11:05:32.438    139,628      20113,5228
11:05:32.554    139,744      20182,6026
11:05:32.670    139,860      20132,1694
11:05:32.795    139,985      20173,1062
11:05:32.912    140,102      20140,5118
11:05:33.032    140,222      20192,9971
11:05:33.155    140,345      20129,4364
11:05:33.273    140,463      20149,7286
11:05:33.398    140,588      20161,0905
11:05:33.519    140,709      20214,2527
11:05:33.645    140,835      20163,8869
11:05:33.768    140,958      20243,7231
11:05:33.892    141,082      20117,5169
11:05:34.012    141,202      20221,6160
11:05:34.142    141,332      20203,0722
11:05:34.271    141,461      20031,9754
11:05:34.394    141,584      20201,4753
11:05:34.521    141,711      20232,7181
11:05:34.634    141,824      20113,2926
11:05:34.746    141,936      20126,1552
11:05:34.861    142,051      20152,5179
11:05:34.985    142,175      20189,8113
11:05:35.103    142,293      20165,4338
11:05:35.218    142,408      20038,2341
11:05:35.338    142,528      20201,6427
11:05:35.439    142,629      20043,3426
11:05:35.560    142,750      20180,9497
11:05:35.682    142,872      20142,2137
11:05:35.799    142,989      20093,9830
11:05:35.925    143,115      20142,0423
11:05:36.038    143,228      20236,6384
11:05:36.153    143,343      20186,2369
11:05:36.272    143,462      20168,0694
